Rank,Mark,WIND,Competitor,DOB,Unnamed: 5,Pos,Unnamed: 7,Venue,Date,Results Score
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Arnstadt (GER) (i),06 FEB 2010,1279
13,2.06,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Arnstadt (GER) (i),04 FEB 2012,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1279
13,2.06,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Športová hala Dukla, Banská Bystrica (SVK) (i)",02 FEB 2021,1279
31,2.05,,Tamara BYKOVA,21 DEC 1958,URS,1.0,,Kiev (URS),22 JUN 1984,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),14 JUN 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),07 SEP 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Hoosier Dome, Indianapolis, IN (USA) (i)",08 MAR 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Oslo (NOR),04 JUL 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Padova (ITA),13 SEP 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Budapest (HUN),12 AUG 1988,1269
31,2.05,,Heike HENKEL,05 MAY 1964,GER,1.0,,"National Stadium, Tokyo (JPN)",31 AUG 1991,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL) (i),01 FEB 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,San Marino (SMR),04 JUL 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Fukuoka (JPN),18 SEP 1993,1269
31,2.05,,Inga BABAKOVA,27 JUN 1967,UKR,1.0,,Tokyo (JPN),15 SEP 1995,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1269
31,2.05,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Poznan (POL),18 AUG 2002,1269
31,2.05,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Banská Bystrica (SVK) (i),14 FEB 2006,1269
31,2.05,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,"Crystal Palace, London (GBR)",28 JUL 2006,1269
31,2.05,,Tia HELLEBAUT,16 FEB 1978,BEL,1.0,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Madrid (ESP),21 JUL 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Weinheim (GER) (i),27 FEB 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Ostrava (CZE),12 JUN 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",01 JUL 2008,1269
31,2.05,,Tia HELLEBAUT,16 FEB 1978,BEL,1.0,,"National Stadium, Beijing (CHN)",23 AUG 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,2.0,,"National Stadium, Beijing (CHN)",23 AUG 2008,1269
31,2.05,,Ariane FRIEDRICH,10 JAN 1984,GER,1.0,,Karlsruhe (GER) (i),15 FEB 2009,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,2.0,,Karlsruhe (GER) (i),15 FEB 2009,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Doha (QAT),08 MAY 2009,1269
31,2.05,,Chaunte LOWE,12 JAN 1984,USA,1.0,,"Drake Stadium, Des Moines, IA (USA)",26 JUN 2010,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Poljud Stadion, Split (CRO)",05 SEP 2010,1269
31,2.05,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1269
31,2.05,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,"Olympic Stadium, London (GBR)",11 AUG 2012,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,RUS,1.0,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2020,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1269
31,2.05,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1269
67,2.04,,Tamara BYKOVA,21 DEC 1958,URS,1.0,,Pisa (ITA),25 AUG 1983,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Bruxelles (BEL),30 AUG 1985,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),04 SEP 1985,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Bern (SUI),20 AUG 1986,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Genova (ITA) (i),31 JAN 1987,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Drama (GRE),08 AUG 1987,1259
67,2.04,,Tamara BYKOVA,21 DEC 1958,URS,2.0,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Pireaus (GRE) (i),06 FEB 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Formia (ITA),19 JUN 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Pireaus (GRE) (i),08 MAR 1989,1259
67,2.04,,Silvia COSTA,04 MAY 1964,CUB,1.0,,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,"Stade Louis II, Monaco (MON)",03 AUG 1991,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Karlsruhe (GER) (i),31 JAN 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Berlin (GER) (i),21 FEB 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Sindelfingen (GER) (i),08 MAR 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,,,Sindelfingen (GER) (i),08 MAR 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Wörrstadt (GER),30 MAY 1992,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Stara Zagora (BUL),27 JUN 1992,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),29 MAY 1993,1259
67,2.04,,Alina ASTAFEI,07 JUN 1969,GER,1.0,,Berlin (GER) (i),03 MAR 1995,1259
67,2.04,,Inga BABAKOVA,27 JUN 1967,UKR,1.0,,Hechtel (BEL),22 JUL 1995,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Tokyo (JPN),16 SEP 1996,1259
67,2.04,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Stade Louis II, Monaco (MON)",04 AUG 1999,1259
67,2.04,,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1.0,,Kalamata (GRE),02 JUN 2001,1259
67,2.04,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1259
67,2.04,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Yekaterinburg (RUS) (i),07 JAN 2003,1259
67,2.04,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Arnstadt (GER) (i),07 FEB 2004,1259
67,2.04,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1259
67,2.04,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1259
67,2.04,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,Zürich (SUI),06 AUG 2004,1259
67,2.04,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Sollentuna (SWE),16 JUL 2006,1259
67,2.04,,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1.0,,Zürich (SUI),18 AUG 2006,1259
67,2.04,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Doha (QAT),11 MAY 2007,1259
1,2.1,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Stade Charléty, Paris (FRA)",07 JUL 2024,1319
2,2.09,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1309
3,2.08,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),31 MAY 1986,1299
3,2.08,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Arnstadt (GER) (i),04 FEB 2006,1299
3,2.08,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Zagreb (CRO),31 AUG 2009,1299
6,2.07,,Lyudmila ANDONOVA,06 MAY 1960,BUL,1.0,,Berlin (GDR),20 JUL 1984,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),25 MAY 1986,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Cagliari (ITA),16 SEP 1987,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),03 SEP 1988,1289
6,2.07,,Heike HENKEL,05 MAY 1964,GER,1.0,,Karlsruhe (GER) (i),08 FEB 1992,1289
6,2.07,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Stockholm (SWE),07 AUG 2007,1289
6,2.07,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Cheboksary (RUS),22 JUL 2011,1289
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Moskva (URS),18 AUG 1985,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Fürth (GER),15 JUN 1986,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Cagliari (ITA),14 SEP 1986,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),06 JUN 1987,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),08 SEP 1987,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Athina (GRE) (i),20 FEB 1988,1279
13,2.06,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Eberstadt (GER),26 JUL 2003,1279
13,2.06,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1279
13,2.06,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Olympic Stadium, Athina (GRE)",28 AUG 2004,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Thessaloniki (GRE),30 JUL 2007,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Istanbul (TUR),22 JUN 2008,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Madrid (ESP),05 JUL 2008,1279
13,2.06,,Ariane FRIEDRICH,10 JAN 1984,GER,1.0,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Arnstadt (GER) (i),06 FEB 2010,1279
13,2.06,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Arnstadt (GER) (i),04 FEB 2012,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1279
13,2.06,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Športová hala Dukla, Banská Bystrica (SVK) (i)",02 FEB 2021,1279
31,2.05,,Tamara BYKOVA,21 DEC 1958,URS,1.0,,Kiev (URS),22 JUN 1984,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),14 JUN 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),07 SEP 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Hoosier Dome, Indianapolis, IN (USA) (i)",08 MAR 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Oslo (NOR),04 JUL 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Padova (ITA),13 SEP 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Budapest (HUN),12 AUG 1988,1269
31,2.05,,Heike HENKEL,05 MAY 1964,GER,1.0,,"National Stadium, Tokyo (JPN)",31 AUG 1991,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL) (i),01 FEB 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,San Marino (SMR),04 JUL 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Fukuoka (JPN),18 SEP 1993,1269
31,2.05,,Inga BABAKOVA,27 JUN 1967,UKR,1.0,,Tokyo (JPN),15 SEP 1995,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Olympic Stadium, Atlanta, GA (USA)",03 AUG 1996,1269
31,2.05,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Poznan (POL),18 AUG 2002,1269
31,2.05,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Banská Bystrica (SVK) (i),14 FEB 2006,1269
31,2.05,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,"Crystal Palace, London (GBR)",28 JUL 2006,1269
31,2.05,,Tia HELLEBAUT,16 FEB 1978,BEL,1.0,,"National Indoor Arena, Birmingham (GBR) (i)",03 MAR 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Madrid (ESP),21 JUL 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Yanmar Stadium Nagai, Osaka (JPN)",02 SEP 2007,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Weinheim (GER) (i),27 FEB 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Ostrava (CZE),12 JUN 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",01 JUL 2008,1269
31,2.05,,Tia HELLEBAUT,16 FEB 1978,BEL,1.0,,"National Stadium, Beijing (CHN)",23 AUG 2008,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,2.0,,"National Stadium, Beijing (CHN)",23 AUG 2008,1269
31,2.05,,Ariane FRIEDRICH,10 JAN 1984,GER,1.0,,Karlsruhe (GER) (i),15 FEB 2009,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,2.0,,Karlsruhe (GER) (i),15 FEB 2009,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Doha (QAT),08 MAY 2009,1269
31,2.05,,Chaunte LOWE,12 JAN 1984,USA,1.0,,"Drake Stadium, Des Moines, IA (USA)",26 JUN 2010,1269
31,2.05,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,"Poljud Stadion, Split (CRO)",05 SEP 2010,1269
31,2.05,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011,1269
31,2.05,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,"Olympic Stadium, London (GBR)",11 AUG 2012,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Stade Louis II, Monaco (MON)",21 JUL 2017,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,RUS,1.0,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2020,1269
31,2.05,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1269
31,2.05,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022,1269
67,2.04,,Tamara BYKOVA,21 DEC 1958,URS,1.0,,Pisa (ITA),25 AUG 1983,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Bruxelles (BEL),30 AUG 1985,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),04 SEP 1985,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Bern (SUI),20 AUG 1986,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Genova (ITA) (i),31 JAN 1987,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Drama (GRE),08 AUG 1987,1259
67,2.04,,Tamara BYKOVA,21 DEC 1958,URS,2.0,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Pireaus (GRE) (i),06 FEB 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Budapest Sportcsarnok, Budapest (HUN) (i)",06 MAR 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Formia (ITA),19 JUN 1988,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Pireaus (GRE) (i),08 MAR 1989,1259
67,2.04,,Silvia COSTA,04 MAY 1964,CUB,1.0,,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,"Stade Louis II, Monaco (MON)",03 AUG 1991,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Karlsruhe (GER) (i),31 JAN 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Berlin (GER) (i),21 FEB 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Sindelfingen (GER) (i),08 MAR 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,,,Sindelfingen (GER) (i),08 MAR 1992,1259
67,2.04,,Heike HENKEL,05 MAY 1964,GER,1.0,,Wörrstadt (GER),30 MAY 1992,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Stara Zagora (BUL),27 JUN 1992,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),29 MAY 1993,1259
67,2.04,,Alina ASTAFEI,07 JUN 1969,GER,1.0,,Berlin (GER) (i),03 MAR 1995,1259
67,2.04,,Inga BABAKOVA,27 JUN 1967,UKR,1.0,,Hechtel (BEL),22 JUL 1995,1259
67,2.04,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Tokyo (JPN),16 SEP 1996,1259
67,2.04,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Stade Louis II, Monaco (MON)",04 AUG 1999,1259
67,2.04,,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1.0,,Kalamata (GRE),02 JUN 2001,1259
67,2.04,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 2002,1259
67,2.04,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Yekaterinburg (RUS) (i),07 JAN 2003,1259
67,2.04,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Arnstadt (GER) (i),07 FEB 2004,1259
67,2.04,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Sportaréna, Budapest (HUN) (i)",07 MAR 2004,1259
67,2.04,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2004,1259
67,2.04,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,Zürich (SUI),06 AUG 2004,1259
67,2.04,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Sollentuna (SWE),16 JUL 2006,1259
67,2.04,,Venelina VENEVA-MATEEVA,13 JUN 1974,BUL,1.0,,Zürich (SUI),18 AUG 2006,1259
67,2.04,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Doha (QAT),11 MAY 2007,1259
1,2.1,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Stade Charléty, Paris (FRA)",07 JUL 2024,1319
2,2.09,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Stadio Olimpico, Roma (ITA)",30 AUG 1987,1309
3,2.08,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),31 MAY 1986,1299
3,2.08,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Arnstadt (GER) (i),04 FEB 2006,1299
3,2.08,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Zagreb (CRO),31 AUG 2009,1299
6,2.07,,Lyudmila ANDONOVA,06 MAY 1960,BUL,1.0,,Berlin (GDR),20 JUL 1984,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),25 MAY 1986,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Cagliari (ITA),16 SEP 1987,1289
6,2.07,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL),03 SEP 1988,1289
6,2.07,,Heike HENKEL,05 MAY 1964,GER,1.0,,Karlsruhe (GER) (i),08 FEB 1992,1289
6,2.07,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Stockholm (SWE),07 AUG 2007,1289
6,2.07,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Cheboksary (RUS),22 JUL 2011,1289
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Moskva (URS),18 AUG 1985,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Fürth (GER),15 JUN 1986,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Cagliari (ITA),14 SEP 1986,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),06 JUN 1987,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),08 SEP 1987,1279
13,2.06,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Athina (GRE) (i),20 FEB 1988,1279
13,2.06,,Kajsa BERGQVIST,12 OCT 1976,SWE,1.0,,Eberstadt (GER),26 JUL 2003,1279
13,2.06,,Hestrie CLOETE,26 AUG 1978,RSA,1.0,,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003,1279
13,2.06,,Yelena SLESARENKO,28 FEB 1982,RUS,1.0,,"Olympic Stadium, Athina (GRE)",28 AUG 2004,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Thessaloniki (GRE),30 JUL 2007,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Istanbul (TUR),22 JUN 2008,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Madrid (ESP),05 JUL 2008,1279
13,2.06,,Ariane FRIEDRICH,10 JAN 1984,GER,1.0,,"Olympiastadion, Berlin (GER)",14 JUN 2009,1279
13,2.06,,Blanka VLAŠIĆ,08 NOV 1983,CRO,1.0,,Arnstadt (GER) (i),06 FEB 2010,1279
13,2.06,,Anna CHICHEROVA,22 JUL 1982,RUS,1.0,,Arnstadt (GER) (i),04 FEB 2012,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 2017,1279
13,2.06,,Mariya LASITSKENE,14 JAN 1993,ANA,1.0,,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019,1279
13,2.06,,Yaroslava MAHUCHIKH,19 SEP 2001,UKR,1.0,,"Športová hala Dukla, Banská Bystrica (SVK) (i)",02 FEB 2021,1279
31,2.05,,Tamara BYKOVA,21 DEC 1958,URS,1.0,,Kiev (URS),22 JUN 1984,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Wörrstadt (GER),14 JUN 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Rieti (ITA),07 SEP 1986,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,"Hoosier Dome, Indianapolis, IN (USA) (i)",08 MAR 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Oslo (NOR),04 JUL 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Padova (ITA),13 SEP 1987,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Budapest (HUN),12 AUG 1988,1269
31,2.05,,Heike HENKEL,05 MAY 1964,GER,1.0,,"National Stadium, Tokyo (JPN)",31 AUG 1991,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Sofia (BUL) (i),01 FEB 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,San Marino (SMR),04 JUL 1992,1269
31,2.05,,Stefka KOSTADINOVA,25 MAR 1965,BUL,1.0,,Fukuoka (JPN),18 SEP 1993,1269
31,2.05,,Inga BABAKOVA,27 JUN 1967,UKR,1.0,,Tokyo (JPN),15 SEP 1995,1269
